,age,decile_score,priors_count,days_in_jail,c_days_from_compas,is_violent_recid,is_recid,Female-African-American,Female-Asian,Female-Caucasian,Female-Hispanic,Female-Native-American,Female-Other,Male-African-American,Male-Asian,Male-Caucasian,Male-Hispanic,Male-Native-American,Male-Other
311,43,2,2,7.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
312,32,1,5,1.0,2.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
313,23,3,0,45.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
314,27,1,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
315,44,1,0,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
316,28,3,3,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
317,42,2,0,1.0,3.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
318,24,10,9,4.0,1.0,1,1,False,False,False,False,False,False,False,False,False,False,False,True
319,27,2,0,17.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
320,20,10,0,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
321,51,1,0,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
322,56,1,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
323,29,9,7,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
324,20,9,0,209.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
325,53,1,6,174.0,176.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
326,27,5,8,68.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
327,24,9,2,19.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
328,53,6,36,32.0,7.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
329,28,3,2,1.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
330,45,1,1,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
331,21,5,3,22.0,22.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
332,36,7,0,12.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
333,25,4,2,1.0,2.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
334,23,3,1,0.0,1.0,0,1,False,False,False,True,False,False,False,False,False,False,False,False
335,28,5,1,1.0,4.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
336,21,8,0,1.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
337,36,3,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
338,24,3,0,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
339,28,6,3,32.0,862.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
340,30,2,1,0.0,1.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True
341,29,1,0,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
342,30,6,0,3.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
343,51,1,1,1.0,2.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
344,33,1,3,3.0,94.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
345,25,6,2,1.0,86.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
346,32,9,12,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
347,23,6,1,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
348,47,3,3,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
349,32,3,1,2.0,80.0,0,1,False,False,False,True,False,False,False,False,False,False,False,False
350,37,1,0,19.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
351,19,10,2,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
352,27,8,0,2.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
353,39,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
354,21,6,0,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
355,69,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
356,21,6,2,2.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
357,26,10,6,3.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
358,22,4,0,0.0,3.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
359,23,5,0,0.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
360,49,5,3,3.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
361,29,4,2,50.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
362,60,1,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
363,26,10,0,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
364,23,10,3,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
365,34,5,2,207.0,271.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
366,20,4,1,2.0,21.0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
367,36,3,1,95.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
368,30,4,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
369,21,3,1,1.0,2.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
370,22,6,2,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
371,57,8,18,0.0,1834.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
372,21,9,4,219.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
373,21,5,0,12.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
374,34,1,1,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
375,50,1,1,0.0,1.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False
376,40,7,0,8.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
377,25,8,7,127.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
378,53,1,1,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
379,24,4,0,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
380,42,1,1,4.0,13.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
381,28,3,1,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
382,24,4,1,36.0,37.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
383,26,8,6,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
384,22,9,4,260.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
385,21,7,3,5.0,8.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
386,37,9,23,17.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
387,35,5,2,5.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
388,53,1,2,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
389,60,1,1,0.0,1183.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
390,29,4,7,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
391,48,8,23,360.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
392,52,1,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
393,27,8,12,31.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
394,28,9,5,51.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
395,33,3,3,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
396,28,2,0,2.0,1.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
397,47,10,5,291.0,312.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
398,36,7,14,0.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
399,29,5,2,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
400,22,9,0,21.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
401,26,7,6,0.0,35.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
402,25,2,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
403,68,1,2,0.0,150.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
404,56,3,5,12.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
405,27,8,9,52.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
406,52,1,4,7.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
407,32,2,3,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
408,60,1,4,1.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
409,23,3,1,5.0,5.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
410,39,6,0,0.0,2.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
411,56,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
412,22,7,0,0.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
413,27,2,1,0.0,31.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
414,53,6,11,110.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
415,25,2,0,0.0,0.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
416,21,3,0,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False
417,22,3,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
418,58,1,2,1.0,23.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
419,31,3,7,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
420,22,5,1,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
421,28,6,8,3.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
422,42,1,1,2.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True
423,20,7,0,0.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
424,29,6,0,5.0,0.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
425,29,10,8,87.0,614.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
426,58,7,21,59.0,2.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
427,22,7,3,106.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
428,48,1,1,0.0,0.0,0,1,False,False,False,False,False,False,False,False,False,True,False,False
429,37,4,0,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
430,57,5,1,25.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
431,27,1,3,1.0,22.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
432,26,4,3,33.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
433,24,8,3,0.0,0.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
434,33,1,0,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
435,29,6,2,0.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
436,24,10,3,1.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
437,19,10,1,32.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
438,36,1,2,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
439,24,5,0,0.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False
440,34,1,0,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
441,25,5,2,0.0,1.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
442,20,10,1,1.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
443,28,5,2,1.0,263.0,1,1,False,False,False,False,False,False,False,False,False,True,False,False
444,24,2,1,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
445,61,1,4,1.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
446,50,2,3,1.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
447,30,1,1,4.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
448,38,3,5,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
449,24,1,0,0.0,1.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
450,45,2,16,64.0,77.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
451,46,10,2,9.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
452,41,1,0,3.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
453,20,8,0,22.0,1.0,1,1,False,False,False,False,False,False,False,False,False,False,False,True
454,27,8,13,1.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
455,51,8,16,66.0,122.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
456,26,6,1,13.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
457,29,5,3,1.0,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
458,52,5,6,1.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
459,28,4,1,4.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
460,34,7,4,97.0,152.0,0,1,False,False,False,False,True,False,False,False,False,False,False,False
461,55,3,5,118.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
462,26,9,10,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
463,28,10,5,1.0,1.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
464,63,1,2,3.0,3.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
465,42,1,0,1.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
466,23,6,6,0.0,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False
467,54,9,28,5.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
468,35,7,8,10.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
469,24,9,6,26.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False
470,54,1,2,0.0,26.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False
471,58,6,12,3.0,1.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False
472,23,5,1,0.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
