,age,sex,decile_score,priors_count,race,days_in_jail,c_days_from_compas,is_violent_recid,is_recid
499,29,Male,7,4,African-American,25.0,53.0,1,1
500,27,Male,3,1,Caucasian,1.0,1.0,0,1
501,26,Male,5,7,Hispanic,1.0,1.0,0,1
502,52,Male,3,20,Hispanic,27.0,1.0,0,0
503,66,Male,6,33,African-American,13.0,1.0,0,1
504,27,Male,5,2,Caucasian,0.0,1.0,0,0
505,51,Male,1,1,Caucasian,1.0,1.0,0,0
506,35,Male,2,1,Caucasian,74.0,0.0,0,0
507,26,Male,7,1,African-American,0.0,1510.0,0,0
508,52,Male,3,4,Caucasian,0.0,1.0,0,0
509,35,Female,2,12,African-American,1.0,55.0,0,0
510,48,Male,5,12,Other,1.0,0.0,0,0
511,26,Female,2,0,African-American,1.0,1.0,0,0
512,48,Female,1,0,Caucasian,0.0,0.0,0,0
513,30,Male,4,7,Hispanic,37.0,1.0,0,0
514,28,Male,1,2,Other,1.0,1.0,0,0
515,33,Male,3,2,African-American,0.0,0.0,0,0
516,34,Female,4,6,African-American,52.0,1.0,0,0
517,25,Male,1,0,Other,1.0,0.0,0,0
518,59,Male,7,10,African-American,127.0,1.0,0,1
519,29,Male,5,5,African-American,2.0,1.0,0,1
520,24,Male,2,0,Caucasian,1.0,0.0,0,0
521,48,Male,7,1,Caucasian,129.0,1.0,0,1
522,55,Male,8,0,African-American,45.0,1.0,1,1
523,52,Male,5,4,African-American,1.0,0.0,0,0
524,20,Male,4,0,African-American,0.0,1.0,0,1
525,25,Male,4,4,Caucasian,5.0,6.0,0,1
526,24,Male,2,0,Caucasian,15.0,1.0,0,0
527,23,Male,9,0,Caucasian,1.0,1.0,0,0
528,27,Male,4,6,Caucasian,1.0,1.0,0,1
529,25,Male,3,1,African-American,0.0,2.0,0,1
530,31,Male,2,0,African-American,0.0,1.0,0,0
531,25,Male,4,6,African-American,4.0,2.0,0,1
532,32,Male,1,1,Caucasian,0.0,7.0,1,1
533,21,Male,3,0,Caucasian,1.0,2.0,0,1
534,37,Male,1,1,Other,5.0,1.0,0,0
535,25,Male,3,0,Caucasian,0.0,1.0,0,0
536,32,Male,10,20,Hispanic,0.0,0.0,0,0
537,35,Male,7,0,African-American,2.0,1.0,0,0
538,42,Male,7,14,African-American,1.0,1.0,0,1
539,24,Male,10,9,Caucasian,10.0,23.0,1,1
540,22,Male,10,6,Caucasian,62.0,251.0,0,1
541,21,Male,6,0,Hispanic,0.0,1.0,0,1
542,47,Male,1,1,Caucasian,0.0,1.0,0,0
543,27,Male,9,5,African-American,1.0,1.0,0,1
544,43,Male,1,2,Hispanic,4.0,12.0,0,1
545,46,Male,6,2,Caucasian,0.0,1.0,0,1
546,44,Male,3,1,African-American,0.0,0.0,0,0
547,27,Male,5,0,African-American,0.0,1.0,0,0
548,23,Male,2,2,Caucasian,0.0,1.0,0,0
549,50,Female,1,1,Hispanic,0.0,1320.0,0,0
550,42,Male,5,8,African-American,1.0,1.0,0,0
551,58,Male,6,6,African-American,144.0,1.0,0,0
552,26,Male,6,3,African-American,1.0,1.0,0,1
553,48,Female,1,0,Other,17.0,1.0,0,0
554,39,Male,3,3,African-American,3.0,1.0,0,1
555,21,Male,5,3,African-American,1.0,1.0,1,1
556,63,Male,1,1,Caucasian,5.0,9.0,0,0
557,22,Male,7,3,African-American,7.0,11.0,1,1
558,50,Male,3,3,African-American,0.0,1.0,0,0
559,38,Male,1,0,African-American,9.0,1.0,0,0
560,41,Male,6,1,Caucasian,6.0,7.0,0,0
561,28,Male,8,16,African-American,1.0,1.0,1,1
562,30,Female,3,0,African-American,1.0,0.0,0,0
563,23,Male,5,1,African-American,0.0,1.0,0,0
564,25,Male,4,2,Caucasian,12.0,13.0,0,1
565,40,Male,4,5,Caucasian,0.0,1.0,0,0
566,24,Male,8,8,Hispanic,1.0,0.0,0,0
567,27,Male,4,5,African-American,64.0,0.0,0,1
568,44,Male,3,11,Caucasian,180.0,0.0,0,0
569,35,Female,2,6,African-American,1.0,1.0,1,1
570,42,Male,1,0,Caucasian,0.0,0.0,0,0
571,38,Male,7,15,African-American,0.0,1.0,0,1
572,26,Male,6,4,Hispanic,1.0,1.0,0,0
573,25,Female,3,0,African-American,0.0,1.0,0,0
574,24,Male,4,1,Caucasian,0.0,280.0,0,0
575,64,Male,1,1,Hispanic,7.0,9.0,0,0
576,49,Female,1,2,Caucasian,0.0,0.0,0,1
577,50,Male,1,5,Caucasian,1.0,1.0,0,1
578,28,Male,6,8,Caucasian,30.0,161.0,0,1
579,66,Male,1,0,Caucasian,0.0,0.0,0,1
580,46,Female,1,0,Caucasian,1.0,1.0,0,0
581,30,Male,6,5,African-American,1.0,1.0,1,1
582,22,Female,3,0,Caucasian,1.0,1.0,0,0
583,23,Male,4,1,Caucasian,9.0,1.0,0,0
584,30,Male,6,0,Other,1.0,1.0,0,1
585,24,Male,10,10,African-American,17.0,0.0,0,1
586,31,Male,1,0,Hispanic,0.0,2.0,0,0
587,31,Male,2,1,Other,0.0,1.0,0,0
588,21,Male,7,4,African-American,117.0,68.0,0,1
589,28,Male,8,4,African-American,52.0,366.0,0,1
590,25,Male,3,0,African-American,0.0,1.0,1,1
591,21,Female,7,0,Caucasian,2.0,1.0,0,0
592,27,Male,2,0,African-American,1.0,1.0,0,0
593,20,Male,2,0,Hispanic,1.0,1.0,0,1
594,32,Male,1,1,Hispanic,0.0,27.0,0,0
595,24,Female,5,0,Caucasian,0.0,0.0,0,0
596,20,Male,3,1,African-American,0.0,1.0,0,0
597,31,Male,8,3,African-American,19.0,20.0,0,1
598,27,Male,7,3,African-American,6.0,1.0,1,1
599,59,Male,5,17,African-American,58.0,65.0,0,1
600,40,Male,2,0,African-American,1.0,1.0,0,0
601,22,Male,10,11,African-American,0.0,1.0,1,1
602,38,Female,1,1,African-American,0.0,1.0,0,0
603,36,Male,10,1,Hispanic,39.0,101.0,0,1
604,30,Male,7,1,African-American,0.0,0.0,0,0
605,27,Male,6,6,Caucasian,34.0,1.0,1,1
606,43,Male,1,1,African-American,0.0,0.0,0,0
607,59,Female,1,0,Caucasian,0.0,1.0,0,0
608,37,Male,1,2,Caucasian,1.0,2.0,0,0
609,28,Male,7,5,African-American,1.0,0.0,0,1
610,38,Male,1,0,Caucasian,0.0,0.0,0,0
611,22,Male,8,0,African-American,0.0,1.0,0,1
612,43,Male,1,1,Hispanic,41.0,44.0,0,0
613,25,Male,5,4,African-American,31.0,1.0,1,1
614,51,Male,1,0,Caucasian,0.0,1.0,0,0
615,30,Male,5,6,Hispanic,0.0,1.0,1,1
616,29,Male,2,2,Caucasian,25.0,57.0,0,1
617,28,Male,3,10,African-American,0.0,0.0,0,0
618,26,Male,8,6,African-American,0.0,164.0,0,0
619,55,Male,3,9,African-American,3.0,0.0,0,1
620,23,Female,10,3,Caucasian,5.0,1.0,0,0
621,22,Female,5,0,African-American,7.0,1.0,0,0
622,19,Female,10,2,Caucasian,22.0,2.0,0,1
623,31,Male,1,1,African-American,1.0,28.0,0,0
624,29,Male,1,0,African-American,0.0,0.0,0,0
625,61,Male,6,15,African-American,1.0,1.0,0,1
626,24,Male,10,4,African-American,0.0,175.0,1,1
627,31,Male,2,0,Hispanic,0.0,0.0,0,0
628,20,Male,9,4,African-American,2.0,1.0,0,1
629,26,Male,7,3,Caucasian,1.0,1.0,0,1
630,27,Male,9,5,Caucasian,1.0,0.0,0,0
631,25,Male,5,1,Caucasian,1.0,1.0,0,0
632,23,Male,5,3,Caucasian,9.0,0.0,0,1
633,38,Male,1,0,African-American,1.0,1.0,0,0
634,27,Male,9,18,African-American,0.0,1.0,0,1
635,35,Female,3,0,Caucasian,1.0,0.0,0,1
636,22,Male,9,0,Other,16.0,1.0,0,0
637,58,Female,2,4,African-American,1.0,14.0,1,1
638,57,Female,4,0,Caucasian,1.0,2.0,0,1
639,21,Male,3,0,African-American,0.0,1.0,0,0
640,22,Female,8,0,African-American,1.0,1.0,0,0
641,30,Male,2,0,African-American,2.0,1.0,0,0
642,24,Male,10,1,Caucasian,37.0,6.0,0,1
643,22,Male,4,2,Caucasian,27.0,41.0,1,1
644,29,Male,4,3,Caucasian,38.0,61.0,0,1
645,30,Male,8,8,African-American,1.0,1.0,0,1
646,31,Female,6,10,African-American,0.0,1.0,0,0
647,45,Female,6,1,Caucasian,1.0,0.0,0,0
648,23,Male,7,4,African-American,89.0,330.0,0,0
649,39,Male,2,2,Caucasian,4.0,13.0,0,1
650,31,Male,8,0,African-American,1.0,1.0,0,1
651,22,Male,4,1,African-American,1.0,1.0,0,1
652,27,Female,2,9,African-American,65.0,68.0,0,1
653,27,Male,7,13,African-American,2.0,1.0,1,1
654,38,Male,1,1,Caucasian,0.0,1.0,1,1
655,31,Male,10,23,African-American,55.0,0.0,0,1
656,47,Male,9,20,African-American,1.0,1.0,0,0
657,22,Male,7,3,African-American,0.0,1.0,0,0
658,35,Male,9,1,African-American,79.0,1159.0,1,1
659,23,Male,6,2,Hispanic,19.0,19.0,0,1
660,65,Male,2,2,African-American,5.0,18.0,1,1
661,35,Male,4,0,African-American,1.0,1.0,0,0
662,33,Female,3,0,African-American,1.0,1.0,0,0
663,53,Male,1,1,Caucasian,1.0,10.0,0,0
664,52,Male,1,0,Hispanic,1.0,1.0,0,0
665,21,Male,5,0,African-American,0.0,1.0,0,0
666,37,Male,4,11,African-American,1.0,1.0,0,0
667,30,Male,9,4,Other,0.0,1.0,1,1
668,33,Male,5,5,Caucasian,21.0,32.0,0,0
669,31,Male,7,2,African-American,0.0,565.0,0,0
670,54,Male,1,0,Other,1.0,1.0,0,0
671,31,Female,1,0,African-American,1.0,1.0,0,0
672,59,Female,3,2,Caucasian,29.0,400.0,0,0
673,27,Male,2,0,African-American,1.0,1.0,0,0
674,36,Male,7,0,African-American,0.0,1.0,1,1
675,46,Male,9,17,African-American,6.0,1.0,0,1
676,22,Male,9,3,African-American,323.0,0.0,0,0
677,28,Female,2,0,Caucasian,0.0,1.0,0,0
678,34,Female,9,15,Caucasian,3.0,5.0,0,1
679,29,Male,9,7,Hispanic,0.0,2.0,0,1
680,23,Male,10,2,African-American,80.0,0.0,1,1
681,27,Male,4,3,African-American,0.0,1.0,0,0
682,21,Male,6,0,Asian,0.0,1.0,1,1
683,48,Male,1,3,Caucasian,0.0,4.0,0,1
684,30,Male,9,15,African-American,20.0,248.0,0,1
685,32,Female,2,2,African-American,1.0,44.0,0,0
686,31,Male,7,5,African-American,6.0,1.0,0,0
687,36,Male,5,4,African-American,2.0,1.0,0,0
688,36,Male,5,1,African-American,0.0,556.0,0,0
689,44,Male,8,14,African-American,1.0,1.0,0,1
690,53,Male,1,2,Caucasian,0.0,2.0,0,0
691,33,Male,2,3,African-American,1.0,1.0,0,1
692,21,Male,10,2,African-American,293.0,273.0,0,0
693,33,Male,8,4,African-American,339.0,557.0,1,1
694,47,Male,5,2,Caucasian,2.0,0.0,0,1
695,57,Male,7,20,African-American,33.0,0.0,0,1
696,28,Male,4,2,African-American,6.0,1.0,0,0
697,24,Male,6,1,African-American,1.0,1.0,0,0
698,44,Male,1,1,African-American,1.0,1.0,0,0
699,46,Male,1,0,African-American,1.0,1.0,0,0
700,37,Male,3,6,African-American,1.0,0.0,0,0
701,26,Male,6,10,African-American,5.0,6.0,0,1
702,27,Male,8,10,African-American,0.0,0.0,1,1
703,40,Male,2,1,Caucasian,1.0,1.0,0,0
704,60,Female,3,9,Caucasian,384.0,0.0,0,1
705,53,Male,1,1,Caucasian,6.0,7.0,0,0
706,26,Male,6,8,African-American,40.0,52.0,0,0
707,28,Male,1,0,African-American,1.0,1.0,0,0
708,23,Male,4,0,Hispanic,0.0,0.0,0,0
709,46,Female,8,2,Caucasian,19.0,1.0,0,0
710,23,Male,5,0,African-American,1.0,1.0,0,1
711,37,Male,1,5,African-American,0.0,28.0,1,1
712,44,Male,1,1,African-American,0.0,503.0,0,0
713,50,Male,8,18,African-American,248.0,1.0,0,1
714,45,Male,1,0,African-American,1.0,1.0,0,0
715,22,Male,5,1,African-American,0.0,1.0,0,0
716,26,Male,2,1,Caucasian,16.0,0.0,1,1
717,62,Male,1,0,Caucasian,2.0,1.0,0,0
718,34,Male,1,0,Caucasian,1.0,0.0,0,1
719,24,Male,10,1,Hispanic,6.0,6.0,0,0
720,21,Male,2,0,Caucasian,1.0,1.0,0,0
721,25,Male,2,0,Caucasian,0.0,1.0,1,1
722,68,Male,1,0,Caucasian,3.0,1.0,0,0
723,41,Male,2,2,Caucasian,0.0,47.0,0,0
724,21,Male,3,1,Caucasian,0.0,1.0,0,0
725,37,Female,3,1,Hispanic,1.0,1.0,0,0
726,22,Male,8,0,African-American,0.0,0.0,0,0
727,38,Male,4,11,Caucasian,268.0,268.0,0,1
728,42,Male,1,1,Caucasian,0.0,1.0,0,0
729,22,Male,4,1,Caucasian,1.0,1.0,0,1
730,45,Male,4,0,African-American,2.0,1.0,0,1
731,36,Female,10,4,African-American,0.0,1.0,0,1
732,48,Male,6,2,African-American,1.0,0.0,0,0
733,45,Female,1,1,Caucasian,8.0,106.0,0,0
734,23,Male,9,6,African-American,8.0,1.0,1,1
735,24,Male,8,0,African-American,1.0,1.0,0,0
736,29,Male,2,0,African-American,1.0,1.0,0,0
737,24,Male,3,0,African-American,0.0,3.0,0,0
738,50,Male,9,11,African-American,2.0,0.0,0,0
739,34,Male,7,10,African-American,2.0,0.0,0,1
740,23,Male,2,0,African-American,0.0,0.0,0,0
741,22,Female,5,0,Caucasian,2.0,1.0,0,0
742,36,Male,1,0,Other,7.0,1.0,0,0
743,30,Male,5,22,Caucasian,3.0,1.0,0,1
744,21,Male,10,0,African-American,1.0,1.0,0,1
745,53,Female,1,0,Caucasian,1.0,0.0,0,0
746,24,Male,3,1,Caucasian,0.0,37.0,0,0
747,25,Male,5,7,African-American,0.0,1.0,0,1
748,25,Female,9,1,African-American,0.0,1599.0,0,0
749,71,Male,1,8,African-American,24.0,1.0,0,0
750,39,Male,9,10,African-American,40.0,2994.0,0,0
751,37,Female,5,0,African-American,37.0,0.0,0,0
752,20,Male,5,0,African-American,7.0,1.0,0,1
753,29,Female,5,3,African-American,0.0,1.0,0,0
754,22,Male,5,2,African-American,1.0,1.0,0,1
755,26,Male,7,4,African-American,83.0,1.0,0,1
756,35,Male,7,5,Hispanic,0.0,654.0,0,0
757,47,Female,10,19,African-American,30.0,1.0,0,1
758,21,Male,4,1,Other,0.0,1.0,0,1
759,23,Female,10,0,Other,1.0,1.0,0,0
760,20,Female,8,1,Caucasian,17.0,1.0,0,1
761,23,Female,2,0,African-American,1.0,1.0,0,0
762,27,Male,7,3,Native American,0.0,0.0,0,0
763,55,Male,2,18,Caucasian,37.0,47.0,0,1
764,53,Female,1,0,African-American,0.0,0.0,0,0
765,23,Female,7,0,African-American,0.0,1.0,0,1
766,26,Male,7,5,African-American,22.0,1.0,0,1
767,25,Male,6,6,African-American,6.0,1.0,0,1
768,23,Male,4,2,Other,1.0,1.0,0,0
769,27,Male,9,4,African-American,0.0,0.0,1,1
770,26,Male,3,2,African-American,0.0,107.0,0,0
771,29,Male,4,1,African-American,3.0,1.0,0,0
772,27,Male,2,1,Other,0.0,1.0,0,1
773,28,Male,2,0,Hispanic,1.0,1.0,0,0
774,31,Male,2,0,African-American,0.0,1.0,0,0
775,41,Male,6,8,African-American,0.0,29.0,0,1
776,25,Male,2,0,Caucasian,0.0,3.0,0,0
777,47,Male,1,0,Caucasian,1.0,2.0,0,0
778,37,Male,2,4,African-American,1.0,1.0,0,0
779,35,Female,5,4,African-American,2.0,1.0,0,0
780,24,Male,4,1,Caucasian,1.0,1.0,0,1
781,21,Male,9,2,Caucasian,5.0,1.0,1,1
782,22,Male,4,0,Caucasian,2.0,1.0,0,1
783,57,Male,6,11,African-American,140.0,1.0,0,0
784,48,Male,7,0,Caucasian,11.0,1.0,0,0
785,36,Male,1,0,Other,5.0,1.0,0,0
786,37,Female,7,3,African-American,28.0,1.0,0,0
787,31,Male,1,0,Caucasian,5.0,0.0,0,0
788,22,Male,9,1,African-American,4.0,1.0,0,1
789,31,Male,3,2,Caucasian,0.0,0.0,0,0
790,24,Male,5,0,African-American,0.0,1.0,0,1
791,32,Male,9,22,African-American,0.0,0.0,1,1
792,23,Female,4,0,Other,1.0,1.0,0,0
793,63,Male,1,0,African-American,0.0,1.0,0,0
794,30,Male,1,0,Other,1.0,1.0,0,0
795,26,Male,5,2,Caucasian,27.0,38.0,1,1
796,48,Male,3,2,Caucasian,0.0,1.0,0,0
797,20,Male,4,0,Caucasian,1.0,1.0,0,0
798,24,Female,5,1,African-American,0.0,0.0,1,1
799,36,Female,2,1,African-American,0.0,1.0,0,0
800,83,Male,1,0,Hispanic,0.0,1.0,0,0
801,28,Male,6,2,Caucasian,0.0,1.0,0,0
802,36,Male,2,3,African-American,1.0,1.0,0,1
803,33,Female,2,0,African-American,1.0,1.0,0,0
804,39,Male,3,0,African-American,0.0,0.0,0,0
805,29,Male,7,3,Other,0.0,0.0,0,0
806,30,Male,10,17,African-American,4.0,4.0,0,1
807,19,Female,6,1,Caucasian,1.0,100.0,1,1
808,24,Male,1,1,African-American,0.0,1.0,0,1
809,36,Male,7,11,Hispanic,78.0,42.0,0,0
810,29,Female,5,1,Caucasian,0.0,1694.0,0,0
811,35,Male,6,7,African-American,1.0,1.0,0,0
812,24,Male,3,0,African-American,0.0,1.0,0,0
813,26,Male,2,0,Caucasian,9.0,1.0,0,0
814,26,Male,4,8,Caucasian,2.0,1.0,0,0
815,52,Male,6,7,African-American,0.0,185.0,0,0
816,28,Male,7,14,African-American,0.0,1.0,1,1
817,32,Male,5,0,African-American,0.0,1.0,0,0
818,32,Female,3,1,Caucasian,0.0,1.0,1,1
819,33,Male,8,5,African-American,5.0,1.0,0,1
820,29,Male,10,16,African-American,17.0,1.0,0,0
821,34,Male,3,1,Caucasian,0.0,1.0,0,1
822,37,Female,1,0,Other,0.0,1.0,0,1
823,43,Male,1,0,Caucasian,0.0,0.0,0,0
824,47,Male,4,2,Caucasian,0.0,4.0,0,0
825,25,Male,6,3,African-American,2.0,0.0,0,1
826,23,Female,3,1,African-American,1.0,1.0,0,0
827,39,Male,2,2,Caucasian,0.0,1.0,0,1
828,35,Male,8,13,African-American,5.0,1.0,0,1
829,33,Male,1,0,Other,1.0,1.0,0,0
830,21,Male,3,0,Other,1.0,1.0,1,1
831,43,Male,8,20,African-American,1.0,0.0,0,0
832,25,Male,8,3,African-American,0.0,1.0,1,1
833,48,Male,10,25,African-American,6.0,1.0,1,1
834,22,Male,7,1,African-American,1.0,1.0,1,1
835,52,Male,8,9,African-American,38.0,1.0,1,1
836,26,Male,4,5,Caucasian,35.0,1.0,1,1
837,67,Male,7,4,African-American,27.0,1.0,0,1
838,34,Male,2,4,African-American,1.0,1.0,0,0
839,56,Male,1,4,Caucasian,0.0,2.0,0,1
840,28,Male,4,1,African-American,5.0,2.0,0,1
841,29,Male,4,2,African-American,0.0,1.0,0,0
842,24,Female,5,0,African-American,0.0,1.0,0,1
843,37,Male,5,6,African-American,20.0,1.0,1,1
844,43,Male,2,3,Other,1.0,1.0,0,0
845,51,Male,1,0,Caucasian,1.0,1.0,0,0
846,20,Male,7,1,African-American,0.0,2.0,0,1
847,26,Male,7,4,Caucasian,293.0,0.0,0,1
848,39,Female,2,1,Caucasian,10.0,1.0,0,1
849,21,Male,8,1,African-American,2.0,1.0,0,0
850,21,Male,9,1,African-American,2.0,1.0,0,1
851,24,Male,4,3,Caucasian,1.0,1.0,0,1
852,26,Male,8,4,African-American,1.0,1.0,1,1
853,48,Male,2,1,Caucasian,0.0,0.0,0,0
854,24,Male,5,5,African-American,1.0,1.0,0,1
855,26,Male,4,0,Caucasian,1.0,0.0,0,0
856,46,Male,1,0,Caucasian,1.0,1.0,0,0
857,30,Female,2,1,Hispanic,0.0,3.0,0,0
858,24,Male,9,7,African-American,1.0,1.0,0,0
859,21,Female,5,0,Caucasian,0.0,1.0,0,0
860,24,Male,3,1,African-American,1.0,1.0,0,1
861,30,Male,7,1,African-American,0.0,599.0,0,0
862,36,Male,8,9,African-American,1.0,1.0,0,0
863,30,Male,4,5,African-American,1.0,1.0,1,1
864,22,Female,6,1,Caucasian,1.0,23.0,0,0
865,25,Male,9,0,African-American,9.0,1.0,1,1
866,31,Male,8,25,African-American,117.0,1.0,0,1
867,24,Male,4,0,African-American,2.0,1.0,0,0
868,39,Male,8,13,African-American,1.0,1.0,1,1
869,46,Male,1,0,Other,5.0,1.0,0,0
870,48,Male,1,5,African-American,0.0,9.0,0,1
871,30,Female,3,4,African-American,0.0,5.0,0,0
872,40,Male,2,0,Caucasian,22.0,0.0,0,0
873,52,Female,1,0,African-American,2.0,1.0,0,0
874,23,Male,9,3,African-American,33.0,1.0,0,0
875,26,Female,2,1,African-American,1.0,1.0,0,0
876,22,Male,8,1,Caucasian,19.0,1.0,0,1
877,42,Male,4,3,Caucasian,0.0,0.0,0,0
878,23,Male,10,6,African-American,135.0,1.0,0,1
879,33,Male,3,4,Other,1.0,1.0,0,1
880,28,Male,3,1,African-American,2.0,1.0,0,0
881,37,Female,4,4,Caucasian,0.0,154.0,0,0
882,50,Male,1,1,Caucasian,1.0,847.0,0,1
883,38,Male,10,25,Native American,8.0,172.0,0,1
884,32,Male,7,1,African-American,1.0,1.0,0,0
885,24,Male,6,3,Hispanic,97.0,1.0,0,1
886,51,Male,2,3,African-American,1.0,1.0,0,0
887,19,Male,4,1,Caucasian,0.0,1.0,0,1
888,32,Male,5,4,African-American,108.0,0.0,0,0
889,31,Female,3,1,Caucasian,0.0,23.0,0,1
890,29,Female,5,1,African-American,179.0,146.0,0,0
891,43,Male,1,0,Hispanic,0.0,1.0,0,0
892,26,Male,7,9,African-American,11.0,1.0,1,1
893,27,Male,10,0,Caucasian,27.0,1.0,0,1
894,52,Male,1,1,Caucasian,3.0,1.0,0,1
895,27,Male,1,1,Hispanic,0.0,1123.0,0,0
896,57,Female,2,1,Hispanic,0.0,8.0,0,0
897,28,Male,6,3,African-American,1.0,1.0,0,1
898,32,Male,1,3,African-American,2.0,1.0,1,1
899,27,Male,3,5,African-American,0.0,12.0,0,1
900,45,Male,1,0,Hispanic,3.0,1.0,0,1
901,42,Female,1,0,Caucasian,0.0,0.0,0,0
902,33,Male,2,0,African-American,0.0,1.0,0,1
903,26,Male,4,4,Caucasian,19.0,52.0,1,1
904,28,Female,4,3,Caucasian,45.0,1.0,0,0
905,53,Female,1,0,Caucasian,0.0,1.0,0,0
906,24,Male,2,0,Caucasian,1.0,1.0,0,0
907,28,Male,2,1,Hispanic,8.0,9.0,0,0
908,28,Male,5,1,Hispanic,1.0,1.0,0,0
909,39,Male,7,6,African-American,35.0,1.0,0,1
910,22,Male,7,1,African-American,1.0,1.0,0,1
911,46,Male,2,2,African-American,9.0,0.0,0,1
912,25,Male,2,0,African-American,1.0,0.0,0,0
913,52,Male,5,1,Caucasian,3.0,4696.0,0,0
914,28,Male,2,4,African-American,0.0,1.0,1,1
915,57,Female,1,1,Caucasian,1.0,4.0,0,1
916,49,Male,1,3,African-American,0.0,1.0,0,1
917,21,Male,9,2,African-American,0.0,1.0,1,1
918,32,Male,10,19,African-American,14.0,1.0,1,1
919,63,Male,9,3,African-American,220.0,2302.0,0,0
920,29,Male,3,2,Caucasian,1.0,1.0,0,0
921,46,Male,1,0,African-American,1.0,0.0,0,0
922,23,Male,10,5,African-American,44.0,45.0,1,1
923,28,Male,7,10,African-American,1.0,1.0,0,1
924,27,Male,2,1,African-American,3.0,3.0,0,0
925,69,Female,1,0,Hispanic,1.0,1.0,0,0
926,47,Male,1,0,Hispanic,1.0,1.0,0,0
927,45,Male,3,1,Hispanic,128.0,1.0,0,0
928,33,Female,1,1,Caucasian,0.0,0.0,0,0
929,27,Female,2,0,Hispanic,0.0,0.0,0,1
930,47,Male,5,4,Caucasian,32.0,59.0,0,1
931,32,Male,9,14,African-American,2.0,1.0,1,1
932,24,Male,7,2,African-American,1.0,1.0,0,0
933,26,Male,10,5,African-American,3.0,1.0,0,1
934,47,Male,4,0,Hispanic,1.0,4.0,0,0
935,25,Male,5,1,Caucasian,1.0,1.0,0,0
936,21,Male,8,1,African-American,108.0,1.0,0,0
937,25,Male,2,2,African-American,0.0,1.0,0,1
938,22,Male,7,6,African-American,2.0,1.0,1,1
939,26,Female,6,0,Caucasian,0.0,1.0,0,0
940,20,Male,4,0,Caucasian,1.0,1.0,0,0
941,30,Male,5,1,African-American,1.0,1.0,0,1
942,45,Male,5,0,African-American,1.0,3.0,0,1
943,33,Male,7,7,African-American,78.0,1.0,1,1
944,35,Male,1,2,Caucasian,0.0,1.0,0,0
945,41,Male,1,5,Caucasian,1.0,1.0,0,0
946,23,Male,3,0,Caucasian,2.0,0.0,0,0
947,21,Female,5,0,Caucasian,1.0,1.0,0,1
948,54,Male,1,0,African-American,1.0,1.0,0,0
949,27,Male,6,10,African-American,1.0,1.0,0,1
950,22,Male,3,0,Caucasian,1.0,5.0,0,0
951,21,Female,7,0,Hispanic,0.0,1.0,0,1
952,23,Male,6,2,African-American,6.0,1.0,0,1
953,30,Male,1,1,Hispanic,7.0,9.0,0,0
954,36,Male,8,5,African-American,19.0,20.0,0,1
955,24,Female,6,2,Hispanic,0.0,179.0,1,1
956,29,Male,7,10,African-American,23.0,1.0,0,1
957,54,Male,5,4,African-American,78.0,1.0,1,1
958,22,Male,5,2,Caucasian,13.0,1.0,1,1
959,38,Male,1,2,Caucasian,4.0,64.0,0,0
960,26,Male,4,0,African-American,0.0,1.0,1,1
961,20,Female,4,0,African-American,1.0,1.0,0,0
962,56,Male,1,0,Hispanic,0.0,1.0,0,0
963,52,Male,1,6,African-American,1.0,0.0,0,1
964,29,Male,1,0,African-American,2.0,1.0,0,0
965,23,Female,7,6,African-American,17.0,18.0,0,0
966,35,Male,1,1,African-American,9.0,1.0,0,0
967,32,Male,9,8,Caucasian,0.0,4.0,0,1
968,21,Male,7,1,African-American,0.0,18.0,1,1
969,25,Male,3,0,Hispanic,0.0,1.0,0,0
970,32,Male,2,5,African-American,0.0,0.0,0,1
971,30,Male,4,4,African-American,1.0,1.0,0,1
972,30,Female,4,3,African-American,26.0,1.0,0,0
973,23,Male,7,2,African-American,6.0,1.0,1,1
974,32,Male,4,8,Caucasian,2.0,2.0,0,1
975,52,Male,1,1,Caucasian,1.0,111.0,0,0
976,29,Male,10,6,African-American,39.0,1.0,0,1
977,42,Male,1,0,Caucasian,0.0,0.0,0,0
978,21,Male,8,0,African-American,0.0,1.0,0,1
979,36,Female,9,4,Caucasian,168.0,144.0,0,1
980,22,Female,3,0,African-American,0.0,2.0,0,0
981,45,Male,1,2,Hispanic,47.0,1.0,0,0
982,29,Male,2,0,African-American,0.0,1.0,0,0
983,54,Male,2,2,African-American,0.0,1173.0,0,0
984,30,Male,5,6,African-American,2.0,1.0,1,1
985,51,Male,4,17,African-American,0.0,1.0,0,0
986,45,Male,3,20,Hispanic,2.0,0.0,0,1
987,27,Male,3,3,African-American,301.0,90.0,1,1
988,24,Male,2,1,Hispanic,13.0,253.0,0,1
989,24,Male,6,2,Caucasian,0.0,27.0,0,0
990,23,Male,7,2,African-American,5.0,1.0,0,0
991,42,Female,3,2,Other,14.0,1.0,0,0
992,36,Male,4,5,African-American,0.0,1.0,0,0
993,38,Female,7,8,African-American,0.0,1.0,1,1
994,69,Male,1,0,Hispanic,0.0,1.0,0,0
995,21,Male,5,1,Hispanic,1.0,4.0,0,1
996,59,Male,1,1,Hispanic,0.0,7604.0,0,0
997,39,Male,6,1,African-American,4.0,9.0,0,0
998,29,Male,6,2,African-American,37.0,1.0,0,0
999,22,Male,7,1,Hispanic,1.0,1.0,0,1
1000,28,Male,4,1,African-American,0.0,2183.0,0,0
